minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_type_n,price
1.0,1.0,1.0,0.0,1.0,70
29.0,0.0,31.0,327.0,0.0,155
30.0,10.0,1.0,26.0,0.0,67
4.0,0.0,1.0,41.0,0.0,145
15.0,1.0,1.0,146.0,0.0,150
2.0,20.0,2.0,190.0,1.0,60
1.0,0.0,15.0,336.0,1.0,100
2.0,0.0,1.0,0.0,1.0,75
4.0,34.0,1.0,8.0,1.0,74
1.0,2.0,1.0,0.0,1.0,60
2.0,7.0,1.0,8.0,1.0,949
1.0,7.0,1.0,37.0,0.0,83
29.0,1.0,8.0,0.0,0.0,136
3.0,65.0,1.0,138.0,1.0,101
30.0,12.0,4.0,326.0,1.0,50
7.0,0.0,1.0,0.0,1.0,60
5.0,12.0,1.0,26.0,0.0,150
2.0,0.0,1.0,1.0,1.0,99
1.0,1.0,1.0,0.0,0.0,250
4.0,0.0,1.0,337.0,0.0,350
1.0,0.0,1.0,355.0,0.0,290
30.0,0.0,232.0,330.0,0.0,285
30.0,0.0,4.0,362.0,0.0,200
3.0,12.0,1.0,6.0,0.0,215
1.0,14.0,6.0,138.0,1.0,80
1.0,7.0,1.0,210.0,0.0,190
1.0,9.0,5.0,30.0,1.0,99
2.0,12.0,1.0,180.0,1.0,88
1.0,268.0,1.0,261.0,0.0,300
1.0,0.0,1.0,0.0,0.0,200
1.0,92.0,1.0,316.0,0.0,105
6.0,0.0,1.0,10.0,0.0,100
4.0,27.0,4.0,261.0,1.0,55
5.0,0.0,1.0,0.0,0.0,200
2.0,9.0,1.0,0.0,1.0,65
2.0,21.0,1.0,0.0,1.0,51
5.0,1.0,1.0,0.0,0.0,70
3.0,32.0,1.0,72.0,1.0,75
4.0,15.0,1.0,203.0,0.0,100
1.0,8.0,2.0,0.0,0.0,220
2.0,76.0,1.0,46.0,1.0,98
3.0,13.0,1.0,285.0,0.0,155
30.0,0.0,1.0,1.0,1.0,38
30.0,1.0,87.0,347.0,0.0,169
2.0,49.0,2.0,336.0,1.0,65
30.0,1.0,1.0,0.0,0.0,300
2.0,21.0,3.0,0.0,1.0,65
1.0,9.0,1.0,0.0,0.0,200
1.0,3.0,1.0,45.0,0.0,205
21.0,0.0,1.0,0.0,1.0,55
25.0,1.0,1.0,0.0,0.0,75
3.0,4.0,3.0,15.0,1.0,129
1.0,145.0,1.0,4.0,1.0,69
1.0,16.0,1.0,328.0,0.0,418
3.0,1.0,1.0,0.0,0.0,175
3.0,2.0,1.0,0.0,1.0,60
2.0,44.0,4.0,325.0,1.0,35
2.0,0.0,1.0,0.0,0.0,90
2.0,4.0,1.0,0.0,0.0,108
4.0,14.0,1.0,0.0,1.0,100
4.0,3.0,1.0,0.0,0.0,200
2.0,0.0,1.0,0.0,1.0,150
2.0,0.0,1.0,0.0,0.0,450
3.0,34.0,1.0,359.0,1.0,86
1.0,32.0,1.0,0.0,0.0,210
1.0,0.0,1.0,358.0,1.0,125
1.0,20.0,8.0,189.0,1.0,95
2.0,2.0,1.0,0.0,1.0,75
14.0,70.0,5.0,281.0,1.0,45
2.0,15.0,1.0,160.0,0.0,105
14.0,12.0,1.0,0.0,0.0,60
3.0,101.0,2.0,47.0,0.0,60
30.0,1.0,1.0,0.0,0.0,200
30.0,2.0,1.0,0.0,0.0,600
5.0,7.0,1.0,207.0,0.0,549
30.0,9.0,25.0,341.0,0.0,280
20.0,46.0,1.0,0.0,0.0,94
4.0,10.0,2.0,307.0,1.0,38
2.0,0.0,2.0,311.0,0.0,120
1.0,76.0,2.0,81.0,0.0,220
30.0,11.0,3.0,332.0,0.0,150
1.0,0.0,1.0,0.0,0.0,175
5.0,3.0,3.0,271.0,0.0,99
2.0,2.0,1.0,11.0,0.0,131
45.0,6.0,12.0,267.0,0.0,150
1.0,1.0,1.0,11.0,2.0,22
1.0,0.0,1.0,90.0,0.0,425
3.0,48.0,1.0,209.0,0.0,80
1.0,0.0,1.0,364.0,1.0,40
2.0,3.0,1.0,0.0,1.0,125
25.0,4.0,1.0,0.0,0.0,175
4.0,5.0,1.0,0.0,0.0,120
2.0,63.0,1.0,33.0,1.0,100
2.0,14.0,1.0,54.0,1.0,40
1.0,199.0,2.0,288.0,1.0,59
20.0,0.0,1.0,149.0,0.0,299
2.0,21.0,2.0,0.0,1.0,65
5.0,1.0,1.0,0.0,1.0,80
7.0,4.0,1.0,0.0,0.0,199
10.0,0.0,1.0,0.0,1.0,75
1.0,0.0,13.0,358.0,1.0,100
1.0,3.0,2.0,0.0,1.0,29
3.0,70.0,2.0,319.0,0.0,100
1.0,2.0,1.0,0.0,1.0,35
3.0,30.0,6.0,1.0,1.0,200
2.0,2.0,1.0,0.0,0.0,180
10.0,15.0,1.0,0.0,1.0,80
7.0,0.0,1.0,0.0,0.0,295
2.0,174.0,1.0,65.0,0.0,185
2.0,15.0,1.0,0.0,0.0,99
1.0,4.0,1.0,265.0,0.0,349
14.0,30.0,2.0,36.0,1.0,59
1.0,39.0,1.0,64.0,0.0,170
2.0,10.0,1.0,0.0,0.0,110
3.0,3.0,1.0,0.0,0.0,250
3.0,241.0,1.0,287.0,1.0,91
7.0,10.0,1.0,5.0,0.0,250
3.0,4.0,1.0,0.0,0.0,250
3.0,4.0,1.0,0.0,0.0,88
2.0,5.0,1.0,0.0,0.0,175
1.0,50.0,1.0,19.0,0.0,245
2.0,0.0,2.0,189.0,1.0,65
2.0,2.0,1.0,0.0,1.0,55
2.0,60.0,1.0,297.0,0.0,175
1.0,9.0,1.0,262.0,1.0,70
4.0,5.0,1.0,0.0,0.0,99
2.0,0.0,1.0,0.0,1.0,42
3.0,93.0,1.0,58.0,1.0,125
1.0,21.0,4.0,292.0,0.0,525
3.0,0.0,1.0,90.0,1.0,100
4.0,92.0,1.0,0.0,0.0,150
1.0,46.0,1.0,260.0,1.0,90
1.0,15.0,6.0,325.0,1.0,75
2.0,0.0,2.0,9.0,1.0,70
2.0,0.0,1.0,0.0,0.0,98
29.0,0.0,96.0,322.0,0.0,167
2.0,11.0,1.0,27.0,0.0,460
2.0,0.0,1.0,0.0,1.0,38
3.0,2.0,3.0,85.0,1.0,140
3.0,10.0,2.0,0.0,0.0,190
3.0,15.0,1.0,356.0,0.0,130
3.0,1.0,12.0,365.0,1.0,799
1.0,29.0,3.0,347.0,0.0,250
1.0,9.0,1.0,0.0,0.0,120
3.0,6.0,1.0,0.0,0.0,110
20.0,0.0,1.0,0.0,2.0,37
4.0,13.0,1.0,241.0,0.0,190
2.0,8.0,1.0,188.0,0.0,200
1.0,1.0,1.0,0.0,0.0,149
1.0,11.0,1.0,39.0,0.0,125
5.0,11.0,1.0,0.0,0.0,98
1.0,77.0,2.0,178.0,1.0,69
1.0,14.0,2.0,0.0,1.0,99
2.0,102.0,1.0,213.0,1.0,100
1.0,0.0,1.0,0.0,1.0,50
1.0,28.0,1.0,21.0,1.0,60
30.0,1.0,2.0,8.0,0.0,175
2.0,28.0,1.0,0.0,1.0,70
2.0,31.0,1.0,22.0,0.0,450
1.0,0.0,1.0,0.0,0.0,150
1.0,7.0,9.0,324.0,1.0,100
1.0,22.0,4.0,89.0,1.0,65
4.0,171.0,1.0,137.0,1.0,95
7.0,3.0,1.0,0.0,0.0,220
3.0,38.0,1.0,36.0,0.0,180
1.0,11.0,2.0,365.0,1.0,125
2.0,0.0,1.0,0.0,0.0,275
30.0,3.0,4.0,0.0,0.0,300
3.0,20.0,2.0,35.0,0.0,275
5.0,3.0,1.0,0.0,1.0,50
30.0,0.0,1.0,0.0,1.0,40
1.0,4.0,3.0,350.0,1.0,140
2.0,0.0,1.0,0.0,0.0,175
1.0,0.0,1.0,0.0,1.0,145
2.0,2.0,1.0,0.0,1.0,70
1.0,113.0,5.0,292.0,1.0,85
3.0,15.0,2.0,116.0,0.0,115
1.0,2.0,1.0,0.0,1.0,100
3.0,6.0,1.0,0.0,0.0,132
1.0,38.0,4.0,106.0,1.0,79
11.0,30.0,1.0,249.0,0.0,195
5.0,1.0,1.0,0.0,0.0,150
1.0,20.0,4.0,252.0,1.0,55
5.0,10.0,1.0,0.0,0.0,235
90.0,163.0,5.0,316.0,1.0,105
4.0,34.0,1.0,0.0,0.0,55
2.0,8.0,1.0,8.0,1.0,65
1.0,350.0,4.0,328.0,1.0,59
30.0,0.0,14.0,343.0,0.0,220
5.0,0.0,1.0,0.0,0.0,161
1.0,4.0,3.0,157.0,1.0,39
30.0,0.0,1.0,146.0,0.0,130
1.0,0.0,1.0,0.0,0.0,110
2.0,3.0,2.0,5.0,1.0,60
5.0,0.0,1.0,33.0,0.0,215
3.0,49.0,1.0,324.0,0.0,150
2.0,14.0,1.0,105.0,0.0,70
3.0,84.0,4.0,75.0,1.0,58
1.0,17.0,5.0,325.0,1.0,45
3.0,0.0,1.0,7.0,1.0,88
3.0,2.0,1.0,0.0,1.0,47
30.0,1.0,232.0,326.0,0.0,305
3.0,8.0,2.0,0.0,0.0,65
1.0,14.0,1.0,147.0,1.0,120
2.0,176.0,1.0,275.0,0.0,250
2.0,4.0,1.0,10.0,0.0,258
9.0,11.0,1.0,362.0,0.0,110
2.0,0.0,1.0,0.0,0.0,280
4.0,65.0,1.0,165.0,0.0,124
3.0,0.0,2.0,41.0,0.0,200
2.0,1.0,1.0,66.0,0.0,250
5.0,28.0,1.0,145.0,0.0,499
15.0,0.0,2.0,1.0,1.0,55
1.0,3.0,1.0,0.0,0.0,180
2.0,0.0,1.0,0.0,1.0,115
2.0,48.0,1.0,0.0,1.0,80
1.0,1.0,1.0,347.0,0.0,175
5.0,3.0,1.0,0.0,0.0,150
1.0,15.0,1.0,22.0,1.0,70
29.0,0.0,121.0,364.0,0.0,239
5.0,2.0,1.0,0.0,1.0,45
2.0,9.0,1.0,0.0,1.0,70
3.0,49.0,3.0,13.0,1.0,55
30.0,0.0,65.0,310.0,0.0,225
30.0,30.0,11.0,0.0,0.0,2000
2.0,52.0,1.0,0.0,0.0,145
2.0,62.0,9.0,3.0,2.0,49
2.0,23.0,13.0,268.0,0.0,672
5.0,18.0,1.0,179.0,0.0,145
2.0,3.0,1.0,0.0,0.0,80
3.0,10.0,1.0,7.0,0.0,99
14.0,0.0,1.0,0.0,1.0,40
1.0,102.0,3.0,0.0,1.0,49
1.0,0.0,1.0,0.0,1.0,90
5.0,0.0,1.0,87.0,0.0,110
4.0,1.0,1.0,188.0,0.0,175
5.0,6.0,1.0,28.0,0.0,160
365.0,1.0,1.0,0.0,1.0,65
2.0,17.0,1.0,27.0,1.0,70
1.0,2.0,1.0,342.0,1.0,70
7.0,41.0,1.0,68.0,1.0,72
19.0,6.0,10.0,285.0,1.0,49
7.0,15.0,1.0,178.0,0.0,75
2.0,3.0,1.0,0.0,0.0,550
1.0,4.0,2.0,120.0,0.0,130
2.0,17.0,1.0,338.0,0.0,150
4.0,7.0,1.0,5.0,0.0,69
2.0,4.0,1.0,86.0,0.0,350
2.0,0.0,1.0,0.0,1.0,70
6.0,4.0,4.0,313.0,0.0,1100
2.0,2.0,2.0,0.0,1.0,98
3.0,58.0,1.0,0.0,1.0,55
3.0,56.0,1.0,256.0,0.0,220
1.0,6.0,7.0,343.0,1.0,49
3.0,18.0,3.0,237.0,0.0,89
7.0,1.0,1.0,0.0,0.0,135
3.0,21.0,1.0,3.0,0.0,160
4.0,3.0,1.0,0.0,1.0,75
30.0,0.0,27.0,0.0,1.0,42
2.0,49.0,1.0,14.0,0.0,95
1.0,0.0,1.0,0.0,1.0,36
1.0,0.0,2.0,0.0,1.0,90
6.0,25.0,1.0,266.0,0.0,163
7.0,1.0,1.0,82.0,0.0,140
7.0,47.0,1.0,291.0,0.0,150
2.0,41.0,3.0,0.0,1.0,40
4.0,87.0,1.0,96.0,1.0,60
1.0,39.0,2.0,74.0,1.0,70
2.0,236.0,2.0,279.0,0.0,189
1.0,185.0,1.0,60.0,1.0,90
1.0,0.0,1.0,0.0,0.0,150
1.0,63.0,1.0,80.0,1.0,96
30.0,17.0,1.0,74.0,0.0,211
2.0,4.0,1.0,0.0,1.0,51
4.0,4.0,2.0,0.0,0.0,200
7.0,0.0,1.0,0.0,1.0,31
10.0,1.0,1.0,34.0,1.0,99
1.0,131.0,1.0,8.0,0.0,100
4.0,2.0,1.0,355.0,1.0,49
2.0,11.0,1.0,117.0,0.0,142
2.0,46.0,1.0,239.0,0.0,190
1.0,2.0,1.0,58.0,1.0,150
3.0,73.0,1.0,282.0,0.0,600
2.0,17.0,1.0,9.0,0.0,130
2.0,0.0,4.0,365.0,1.0,65
4.0,5.0,1.0,0.0,0.0,100
4.0,206.0,1.0,1.0,0.0,450
30.0,183.0,1.0,0.0,0.0,180
2.0,131.0,1.0,26.0,0.0,170
30.0,11.0,39.0,351.0,0.0,145
3.0,230.0,1.0,259.0,0.0,225
4.0,1.0,1.0,0.0,0.0,175
2.0,10.0,1.0,0.0,0.0,115
7.0,9.0,2.0,332.0,1.0,65
1.0,1.0,1.0,0.0,0.0,80
3.0,209.0,2.0,117.0,1.0,53
2.0,69.0,2.0,60.0,1.0,65
3.0,3.0,1.0,243.0,0.0,360
3.0,6.0,1.0,0.0,1.0,46
30.0,2.0,23.0,208.0,1.0,42
30.0,4.0,4.0,6.0,2.0,27
2.0,82.0,1.0,328.0,1.0,120
3.0,174.0,1.0,63.0,0.0,113
5.0,52.0,1.0,44.0,0.0,127
1.0,3.0,1.0,52.0,0.0,220
2.0,68.0,1.0,240.0,0.0,59
4.0,130.0,1.0,53.0,0.0,175
1.0,22.0,2.0,257.0,1.0,48
3.0,5.0,1.0,0.0,0.0,185
1.0,0.0,1.0,0.0,1.0,70
1.0,0.0,1.0,0.0,0.0,250
1.0,13.0,2.0,6.0,1.0,43
1.0,63.0,1.0,364.0,0.0,385
2.0,6.0,1.0,3.0,0.0,170
30.0,1.0,1.0,3.0,0.0,110
4.0,52.0,1.0,188.0,0.0,250
4.0,0.0,1.0,0.0,0.0,259
3.0,16.0,1.0,271.0,0.0,250
30.0,0.0,121.0,363.0,0.0,230
2.0,3.0,1.0,0.0,1.0,70
5.0,6.0,1.0,0.0,1.0,55
4.0,11.0,1.0,0.0,0.0,200
3.0,2.0,1.0,4.0,0.0,70
30.0,0.0,232.0,14.0,0.0,219
1.0,0.0,1.0,341.0,1.0,85
1.0,18.0,26.0,250.0,1.0,45
2.0,34.0,1.0,341.0,0.0,190
2.0,4.0,1.0,0.0,0.0,140
5.0,10.0,3.0,20.0,1.0,90
2.0,35.0,2.0,140.0,0.0,188
3.0,10.0,1.0,0.0,0.0,105
20.0,1.0,1.0,72.0,1.0,50
7.0,3.0,1.0,0.0,0.0,99
28.0,1.0,1.0,0.0,1.0,125
1.0,28.0,1.0,0.0,0.0,170
2.0,0.0,13.0,364.0,1.0,68
4.0,1.0,1.0,12.0,0.0,145
3.0,13.0,1.0,0.0,0.0,145
3.0,0.0,3.0,65.0,1.0,65
1.0,3.0,6.0,24.0,2.0,70
30.0,16.0,5.0,171.0,0.0,129
3.0,3.0,1.0,14.0,0.0,380
4.0,0.0,1.0,0.0,0.0,125
1.0,20.0,1.0,146.0,1.0,65
1.0,78.0,1.0,0.0,0.0,130
30.0,0.0,232.0,295.0,0.0,291
30.0,20.0,34.0,274.0,0.0,205
3.0,0.0,1.0,129.0,1.0,50
2.0,69.0,1.0,149.0,0.0,255
30.0,0.0,121.0,189.0,0.0,199
30.0,8.0,2.0,51.0,0.0,159
1.0,5.0,1.0,0.0,1.0,115
1.0,31.0,3.0,66.0,1.0,35
1.0,1.0,1.0,0.0,1.0,45
30.0,28.0,1.0,282.0,0.0,76
1.0,15.0,1.0,43.0,0.0,305
5.0,73.0,2.0,307.0,1.0,75
2.0,3.0,1.0,0.0,1.0,120
7.0,3.0,1.0,56.0,0.0,140
120.0,2.0,2.0,229.0,1.0,130
2.0,17.0,1.0,14.0,1.0,45
1.0,1.0,2.0,0.0,1.0,60
4.0,4.0,1.0,0.0,0.0,200
1.0,3.0,1.0,0.0,1.0,69
2.0,13.0,34.0,330.0,1.0,55
1.0,0.0,1.0,0.0,1.0,65
14.0,1.0,1.0,0.0,1.0,35
90.0,13.0,1.0,101.0,1.0,89
2.0,28.0,2.0,16.0,2.0,32
7.0,0.0,1.0,31.0,1.0,80
1.0,1.0,1.0,0.0,1.0,200
4.0,12.0,2.0,151.0,0.0,142
1.0,9.0,1.0,31.0,0.0,175
4.0,1.0,1.0,0.0,1.0,66
2.0,0.0,1.0,0.0,1.0,50
3.0,0.0,1.0,363.0,1.0,50
1.0,18.0,1.0,357.0,1.0,85
5.0,3.0,1.0,0.0,0.0,200
5.0,94.0,1.0,134.0,0.0,240
3.0,6.0,2.0,0.0,0.0,160
20.0,1.0,2.0,0.0,1.0,65
2.0,83.0,2.0,7.0,0.0,140
2.0,9.0,1.0,8.0,1.0,70
7.0,4.0,47.0,336.0,1.0,45
1.0,13.0,2.0,0.0,1.0,110
2.0,4.0,2.0,325.0,1.0,60
2.0,7.0,1.0,6.0,0.0,155
1.0,3.0,1.0,129.0,1.0,75
2.0,9.0,1.0,0.0,0.0,89
3.0,0.0,1.0,83.0,0.0,600
4.0,36.0,1.0,0.0,1.0,47
1.0,0.0,1.0,0.0,1.0,80
2.0,0.0,1.0,80.0,0.0,385
30.0,8.0,91.0,281.0,0.0,142
6.0,1.0,1.0,0.0,0.0,150
5.0,1.0,1.0,35.0,0.0,150
5.0,5.0,1.0,222.0,0.0,449
1.0,10.0,1.0,0.0,1.0,65
2.0,48.0,1.0,0.0,0.0,295
2.0,5.0,2.0,0.0,1.0,80
3.0,0.0,1.0,80.0,0.0,225
2.0,0.0,2.0,0.0,0.0,215
2.0,6.0,1.0,0.0,1.0,43
3.0,26.0,1.0,341.0,0.0,265
14.0,6.0,2.0,365.0,1.0,80
2.0,0.0,1.0,0.0,0.0,115
4.0,5.0,1.0,303.0,0.0,200
2.0,3.0,1.0,0.0,0.0,250
29.0,0.0,96.0,267.0,0.0,184
3.0,2.0,12.0,361.0,2.0,30
1.0,1.0,1.0,0.0,1.0,77
3.0,7.0,28.0,60.0,1.0,599
3.0,96.0,1.0,1.0,0.0,125
1.0,24.0,1.0,0.0,0.0,105
4.0,0.0,1.0,0.0,0.0,250
3.0,111.0,1.0,155.0,0.0,265
30.0,0.0,232.0,306.0,0.0,330
30.0,17.0,7.0,0.0,0.0,150
1.0,13.0,2.0,5.0,1.0,50
3.0,2.0,1.0,0.0,1.0,99
1.0,14.0,3.0,360.0,1.0,120
4.0,9.0,1.0,21.0,0.0,165
30.0,0.0,1.0,97.0,1.0,50
2.0,41.0,3.0,0.0,1.0,90
4.0,0.0,1.0,0.0,0.0,150
1.0,104.0,1.0,81.0,0.0,95
3.0,68.0,2.0,166.0,0.0,250
2.0,9.0,1.0,357.0,1.0,53
30.0,14.0,1.0,50.0,0.0,70
1.0,43.0,1.0,2.0,0.0,180
3.0,6.0,1.0,0.0,0.0,150
3.0,5.0,5.0,110.0,1.0,60
3.0,3.0,1.0,0.0,0.0,145
20.0,9.0,1.0,300.0,1.0,50
3.0,0.0,1.0,327.0,1.0,65
1.0,57.0,1.0,0.0,1.0,80
1.0,67.0,1.0,185.0,0.0,250
1.0,0.0,1.0,0.0,1.0,80
1.0,6.0,1.0,0.0,0.0,120
1.0,4.0,1.0,0.0,1.0,52
2.0,115.0,2.0,6.0,0.0,84
3.0,15.0,1.0,266.0,0.0,250
1.0,121.0,1.0,7.0,0.0,175
3.0,0.0,2.0,0.0,0.0,80
2.0,1.0,1.0,0.0,0.0,290
2.0,1.0,3.0,365.0,0.0,335
1.0,76.0,1.0,60.0,0.0,220
7.0,11.0,1.0,356.0,1.0,70
1.0,137.0,2.0,98.0,1.0,60
1.0,0.0,1.0,337.0,0.0,210
2.0,1.0,1.0,0.0,0.0,219
1.0,0.0,1.0,0.0,1.0,75
10.0,33.0,1.0,269.0,0.0,90
14.0,8.0,4.0,31.0,1.0,45
1.0,24.0,2.0,280.0,0.0,250
2.0,5.0,3.0,93.0,1.0,165
3.0,16.0,1.0,0.0,0.0,180
3.0,28.0,12.0,0.0,0.0,339
1.0,0.0,2.0,0.0,1.0,500
1.0,63.0,3.0,155.0,1.0,60
3.0,0.0,1.0,0.0,1.0,115
14.0,0.0,1.0,0.0,0.0,150
3.0,26.0,3.0,220.0,1.0,100
5.0,20.0,1.0,0.0,0.0,149
3.0,17.0,1.0,67.0,0.0,200
4.0,10.0,1.0,0.0,1.0,65
3.0,7.0,1.0,0.0,0.0,150
6.0,24.0,1.0,0.0,0.0,68
1.0,45.0,1.0,0.0,0.0,135
7.0,0.0,1.0,222.0,1.0,70
1.0,54.0,8.0,78.0,1.0,50
4.0,72.0,1.0,0.0,0.0,165
2.0,0.0,1.0,0.0,0.0,129
7.0,0.0,1.0,0.0,1.0,75
1.0,5.0,1.0,0.0,1.0,40
1.0,0.0,7.0,361.0,1.0,100
1.0,8.0,4.0,0.0,1.0,105
2.0,30.0,1.0,0.0,1.0,50
7.0,19.0,1.0,0.0,0.0,79
3.0,2.0,49.0,216.0,0.0,737
1.0,126.0,1.0,234.0,0.0,215
1.0,63.0,1.0,0.0,1.0,109
2.0,1.0,1.0,0.0,0.0,100
30.0,0.0,1.0,352.0,0.0,370
1.0,163.0,5.0,134.0,1.0,30
2.0,33.0,9.0,10.0,2.0,65
1.0,1.0,1.0,27.0,0.0,85
3.0,6.0,2.0,0.0,1.0,64
1.0,34.0,8.0,364.0,1.0,169
7.0,1.0,1.0,0.0,1.0,135
2.0,0.0,1.0,0.0,0.0,130
30.0,1.0,8.0,310.0,0.0,119
1.0,35.0,1.0,36.0,1.0,50
31.0,4.0,1.0,5.0,0.0,73
2.0,1.0,3.0,163.0,1.0,46
1.0,0.0,1.0,0.0,0.0,225
1.0,2.0,3.0,0.0,0.0,106
2.0,0.0,1.0,0.0,1.0,100
1.0,1.0,1.0,0.0,2.0,45
3.0,10.0,1.0,4.0,0.0,162
3.0,7.0,1.0,199.0,1.0,60
1.0,0.0,1.0,34.0,1.0,60
7.0,11.0,1.0,1.0,0.0,130
6.0,3.0,1.0,0.0,1.0,120
5.0,2.0,1.0,40.0,0.0,100
1.0,0.0,1.0,175.0,1.0,75
3.0,8.0,2.0,3.0,1.0,85
1.0,2.0,2.0,0.0,1.0,79
7.0,10.0,4.0,36.0,1.0,99
2.0,4.0,1.0,0.0,0.0,145
4.0,55.0,1.0,69.0,0.0,85
2.0,5.0,1.0,0.0,1.0,60
2.0,59.0,1.0,13.0,0.0,70
6.0,1.0,1.0,0.0,0.0,250
3.0,8.0,1.0,0.0,0.0,195
30.0,20.0,1.0,83.0,1.0,175
1.0,4.0,5.0,0.0,1.0,45
1.0,1.0,3.0,61.0,1.0,59
4.0,2.0,1.0,0.0,0.0,130
1.0,0.0,1.0,0.0,0.0,120
1.0,142.0,3.0,11.0,0.0,105
30.0,0.0,9.0,343.0,1.0,60
3.0,16.0,1.0,332.0,0.0,219
2.0,14.0,2.0,0.0,1.0,65
30.0,34.0,2.0,189.0,0.0,165
2.0,8.0,1.0,342.0,0.0,100
1.0,46.0,4.0,20.0,1.0,85
2.0,5.0,4.0,351.0,1.0,79
1.0,64.0,3.0,11.0,1.0,52
1.0,29.0,2.0,360.0,1.0,40
1.0,2.0,4.0,359.0,1.0,89
4.0,6.0,1.0,0.0,0.0,85
2.0,42.0,1.0,355.0,1.0,60
1.0,1.0,3.0,0.0,1.0,109
1.0,132.0,1.0,70.0,1.0,54
3.0,2.0,1.0,221.0,0.0,225
1.0,1.0,1.0,22.0,1.0,80
2.0,240.0,1.0,152.0,0.0,199
2.0,37.0,2.0,362.0,1.0,70
2.0,92.0,2.0,239.0,0.0,189
4.0,20.0,1.0,0.0,0.0,95
1.0,0.0,1.0,12.0,1.0,50
2.0,11.0,1.0,164.0,1.0,85
2.0,253.0,1.0,125.0,0.0,140
2.0,12.0,1.0,6.0,1.0,69
1.0,36.0,1.0,334.0,0.0,120
3.0,7.0,1.0,270.0,0.0,145
2.0,5.0,1.0,364.0,1.0,99
1.0,3.0,5.0,290.0,1.0,370
1.0,0.0,1.0,0.0,0.0,200
3.0,121.0,1.0,66.0,0.0,195
3.0,0.0,1.0,0.0,1.0,70
30.0,4.0,6.0,325.0,1.0,50
2.0,5.0,1.0,0.0,1.0,60
2.0,3.0,327.0,302.0,0.0,210
1.0,28.0,1.0,163.0,1.0,65
2.0,12.0,2.0,0.0,0.0,127
2.0,11.0,327.0,355.0,0.0,228
2.0,28.0,5.0,205.0,1.0,78
1.0,5.0,1.0,85.0,0.0,110
3.0,11.0,2.0,0.0,1.0,70
3.0,4.0,9.0,361.0,1.0,59
7.0,0.0,1.0,4.0,1.0,51
30.0,7.0,91.0,280.0,0.0,159
20.0,2.0,3.0,0.0,1.0,48
30.0,4.0,9.0,311.0,1.0,45
4.0,0.0,2.0,0.0,1.0,249
4.0,2.0,1.0,0.0,1.0,99
7.0,48.0,1.0,235.0,1.0,69
1.0,8.0,1.0,364.0,1.0,60
2.0,267.0,1.0,266.0,0.0,200
1.0,14.0,3.0,0.0,1.0,65
4.0,130.0,1.0,30.0,0.0,140
30.0,3.0,91.0,342.0,0.0,125
1.0,1.0,3.0,90.0,1.0,170
2.0,3.0,1.0,365.0,1.0,150
5.0,2.0,8.0,333.0,2.0,30
3.0,7.0,1.0,249.0,1.0,50
1.0,72.0,7.0,0.0,1.0,41
90.0,53.0,2.0,1.0,1.0,48
7.0,102.0,2.0,173.0,1.0,71
30.0,5.0,7.0,365.0,2.0,25
1.0,53.0,1.0,178.0,0.0,62
3.0,15.0,2.0,365.0,0.0,80
3.0,16.0,1.0,66.0,0.0,150
2.0,35.0,9.0,9.0,2.0,49
7.0,1.0,1.0,97.0,1.0,95
2.0,3.0,2.0,1.0,1.0,61
3.0,7.0,1.0,0.0,1.0,60
30.0,0.0,34.0,295.0,0.0,65
2.0,25.0,1.0,180.0,0.0,120
2.0,35.0,1.0,329.0,1.0,64
30.0,6.0,1.0,39.0,0.0,130
4.0,9.0,2.0,0.0,1.0,33
1.0,0.0,1.0,0.0,1.0,60
1.0,0.0,3.0,179.0,1.0,45
3.0,91.0,2.0,50.0,0.0,85
30.0,2.0,2.0,253.0,0.0,99
1.0,1.0,1.0,0.0,0.0,250
1.0,1.0,1.0,0.0,1.0,57
2.0,4.0,1.0,365.0,0.0,200
7.0,1.0,2.0,210.0,0.0,90
2.0,13.0,1.0,0.0,1.0,95
3.0,20.0,2.0,239.0,1.0,175
1.0,25.0,1.0,7.0,1.0,61
1.0,29.0,2.0,198.0,1.0,120
10.0,0.0,1.0,0.0,0.0,180
21.0,1.0,3.0,70.0,1.0,125
8.0,1.0,1.0,188.0,0.0,180
2.0,2.0,8.0,28.0,2.0,30
3.0,106.0,1.0,247.0,0.0,595
29.0,0.0,327.0,318.0,0.0,137
2.0,12.0,1.0,64.0,0.0,99
3.0,3.0,1.0,3.0,0.0,100
4.0,50.0,2.0,107.0,0.0,140
2.0,49.0,1.0,60.0,0.0,180
2.0,203.0,1.0,323.0,1.0,52
2.0,2.0,1.0,0.0,0.0,69
5.0,4.0,1.0,193.0,0.0,359
2.0,13.0,2.0,325.0,1.0,75
1.0,0.0,1.0,89.0,2.0,50
5.0,3.0,5.0,219.0,1.0,1500
3.0,225.0,4.0,315.0,0.0,80
5.0,0.0,1.0,0.0,1.0,45
15.0,3.0,2.0,365.0,0.0,100
1.0,35.0,1.0,364.0,1.0,225
1.0,4.0,1.0,137.0,1.0,50
1.0,19.0,1.0,89.0,1.0,76
2.0,1.0,1.0,10.0,0.0,250
3.0,126.0,2.0,0.0,1.0,119
30.0,20.0,8.0,90.0,0.0,109
5.0,1.0,1.0,327.0,0.0,150
2.0,20.0,1.0,24.0,1.0,99
3.0,74.0,1.0,62.0,0.0,465
